headings_match,orig_heading,aLabel,loc_id,category,url,talk_title,talk_date,order_in_day,is_speaker,display_name
True,"Toomre, Alar, 1937-","Toomre, Alar, 1937-",no2016064697,PERSONAL_NAME,http://id.loc.gov/authorities/no2016064697,Presentation of Society Awards and Prizes,2014-11-07,7,False,
True,"Toomre, Alar, 1937-","Toomre, Alar, 1937-",no2016064697,PERSONAL_NAME,http://id.loc.gov/authorities/no2016064697,Admission of New Members,2016-11-10,1,False,
False,Jews--Syrian,"Jews, Syrian",sh88006528,TOPIC,http://id.loc.gov/authorities/sh88006528,Songs That Speak,2014-11-07,8,False,
True,Arabs--Music,Arabs--Music,sh85006353,TOPIC,http://id.loc.gov/authorities/sh85006353,Songs That Speak,2014-11-07,8,False,
False,Jewish diaspora--History,,,TOPIC,,Songs That Speak,2014-11-07,8,False,
True,Aleppo (Syria),Aleppo (Syria),n81053997,GEOGRAPHIC,http://id.loc.gov/authorities/n81053997,Songs That Speak,2014-11-07,8,False,
True,"Warren, Rosanna","Warren, Rosanna",n84089568,PERSONAL_NAME,http://id.loc.gov/authorities/n84089568,Poetry Reading,2014-11-07,9,True,Rosanna Warren
True,"Warren, Rosanna","Warren, Rosanna",n84089568,PERSONAL_NAME,http://id.loc.gov/authorities/n84089568,Admission of New Members,2015-11-12,1,False,
False,Poetry--Performance,Poetry Performance (Organisation),no2024073636,TOPIC,http://id.loc.gov/authorities/no2024073636,Poetry Reading,2014-11-07,9,False,
True,"Aiello, Leslie","Aiello, Leslie",n82089719,PERSONAL_NAME,http://id.loc.gov/authorities/n82089719,Admission of New Members,2014-11-08,1,False,
False,"Hohenberg, Pierre",,,PERSONAL_NAME,,Admission of New Members,2014-11-08,1,False,
False,"Worley, Richard B.",,,PERSONAL_NAME,,Admission of New Members,2014-11-08,1,False,
True,"Tarrant, R. J. (Richard John), 1945-","Tarrant, R. J. (Richard John), 1945-",n85110845,PERSONAL_NAME,http://id.loc.gov/authorities/n85110845,Admission of New Members,2014-11-08,1,False,
False,American Philosophical Society. Center for Native American and Indigenous Research,,,CORPORATE_NAME,,A Framing Introduction to the Symposium on CNAIR,2014-11-08,2,False,
False,American Philosophical Society. Center for Native American and Indigenous Research,,,CORPORATE_NAME,,Steering a Course Set by Thomas Jefferson: New Developments in Curating the Native American Collections at the American Philosophical Society,2014-11-08,4,False,
False,American Philosophical Society. Center for Native American and Indigenous Research,,,CORPORATE_NAME,,Conversation Framed,2018-04-28,1,False,
False,American Philosophical Society. Center for Native American and Indigenous Research,,,CORPORATE_NAME,,Indigenous Voice: Language and Identity in America's Native Nations,2018-04-28,2,False,
False,American Philosophical Society. Center for Native American and Indigenous Research,,,CORPORATE_NAME,,"Body Knowledge: Indigeneity, Anthropology, and the Mythologies of Modernity",2018-04-28,3,False,
True,"Wallace, Anthony F. C., 1923-","Wallace, Anthony F. C., 1923-",n80015693,PERSONAL_NAME,http://id.loc.gov/authorities/n80015693,How to Buy a Continent: The Protocol of Indian Treaties as Developed by Benjamin Franklin and Other Members of the American Philosophical Society,2014-11-08,3,True,Anthony F. C. Wallace
True,United States--Treaties,United States--Foreign relations--Treaties,sh85140111,TOPIC,http://id.loc.gov/authorities/sh85140111,How to Buy a Continent: The Protocol of Indian Treaties as Developed by Benjamin Franklin and Other Members of the American Philosophical Society,2014-11-08,3,False,
True,United States--Treaties,United States--Foreign relations--Treaties,sh85140111,TOPIC,http://id.loc.gov/authorities/sh85140111,Briefing on the Status of U.S.-North Korea Relations,2017-11-11,1,False,
True,Haudenosaunee Confederacy,Five Nations,n87913847,CORPORATE_NAME,http://id.loc.gov/authorities/n87913847,How to Buy a Continent: The Protocol of Indian Treaties as Developed by Benjamin Franklin and Other Members of the American Philosophical Society,2014-11-08,3,False,
False,"Powell, Timothy B., d. 2018",,,PERSONAL_NAME,,Steering a Course Set by Thomas Jefferson: New Developments in Curating the Native American Collections at the American Philosophical Society,2014-11-08,4,True,Timothy B. Powell
True,Language revival,Language revival,sh85074580,TOPIC,http://id.loc.gov/authorities/sh85074580,Steering a Course Set by Thomas Jefferson: New Developments in Curating the Native American Collections at the American Philosophical Society,2014-11-08,4,False,
True,Endangered languages,Endangered languages,sh2005005642,TOPIC,http://id.loc.gov/authorities/sh2005005642,Steering a Course Set by Thomas Jefferson: New Developments in Curating the Native American Collections at the American Philosophical Society,2014-11-08,4,False,
True,Miami Tribe,Miami Tribe,no94024016,CORPORATE_NAME,http://id.loc.gov/authorities/no94024016,Steering a Course Set by Thomas Jefferson: New Developments in Curating the Native American Collections at the American Philosophical Society,2014-11-08,4,False,
True,"Little Turtle, 1747?-1812","Little Turtle, 1747?-1812",n85148424,PERSONAL_NAME,http://id.loc.gov/authorities/n85148424,Steering a Course Set by Thomas Jefferson: New Developments in Curating the Native American Collections at the American Philosophical Society,2014-11-08,4,False,
True,Originalism (Law),Originalism (Law),sh2022005878,TOPIC,http://id.loc.gov/authorities/sh2022005878,James Madison’s Dilemma – And Ours,2014-11-08,5,False,
True,Constitutional history--United States,Constitutional history--United States,sh85139984,TOPIC,http://id.loc.gov/authorities/sh85139984,James Madison’s Dilemma – And Ours,2014-11-08,5,False,
True,"Madison, James, 1751-1836","Madison, James, 1751-1836",n80067022,PERSONAL_NAME,http://id.loc.gov/authorities/n80067022,James Madison’s Dilemma – And Ours,2014-11-08,5,False,
True,"Fleming, John V.","Fleming, John V.",n82066944,PERSONAL_NAME,http://id.loc.gov/authorities/n82066944,Sanative Contagion Among Cambridge Platonists,2014-11-08,6,True,John V. Fleming
True,Diseases--Causes and theories of causation,Diseases--Causes and theories of causation,sh85038413,TOPIC,http://id.loc.gov/authorities/sh85038413,Sanative Contagion Among Cambridge Platonists,2014-11-08,6,False,
False,Healing--Ireland--History--17th century,,,TOPIC,,Sanative Contagion Among Cambridge Platonists,2014-11-08,6,False,
True,"Greatrakes, Valentine","Greatrakes, Valentine, 1629-1683",n82253602,PERSONAL_NAME,http://id.loc.gov/authorities/n82253602,Sanative Contagion Among Cambridge Platonists,2014-11-08,6,False,
True,Forgery,Forgery,sh85050757,TOPIC,http://id.loc.gov/authorities/sh85050757,"Fabrication, Verification, Authentication: Introduction",2015-04-24,1,False,
True,Forgery,Forgery,sh85050757,TOPIC,http://id.loc.gov/authorities/sh85050757,Can a Genuine Picasso Be a Fake?,2015-04-24,2,False,
True,Forgery,Forgery,sh85050757,TOPIC,http://id.loc.gov/authorities/sh85050757,Forging the Moon,2015-04-24,5,False,
True,"Bois, Yve-Alain","Bois, Yve-Alain",n80039759,PERSONAL_NAME,http://id.loc.gov/authorities/n80039759,Can a Genuine Picasso Be a Fake?,2015-04-24,2,True,Yve-Alain Bois
True,"Bois, Yve-Alain","Bois, Yve-Alain",n80039759,PERSONAL_NAME,http://id.loc.gov/authorities/n80039759,Admission of New Members,2016-11-10,1,False,
True,F for fake (Motion picture),F for fake (Motion picture),n97043815,TOPIC,http://id.loc.gov/authorities/n97043815,Can a Genuine Picasso Be a Fake?,2015-04-24,2,False,
True,"Picasso, Pablo, 1881-1973","Picasso, Pablo, 1881-1973",n78086005,PERSONAL_NAME,http://id.loc.gov/authorities/n78086005,Can a Genuine Picasso Be a Fake?,2015-04-24,2,False,
True,"Johns, Adrian","Johns, Adrian",n97115496,PERSONAL_NAME,http://id.loc.gov/authorities/n97115496,Lay Assaying and the Scientific Citizen,2015-04-24,3,True,Adrian Johns
True,Counterfeits and counterfeiting,Counterfeits and counterfeiting,sh85033440,TOPIC,http://id.loc.gov/authorities/sh85033440,Lay Assaying and the Scientific Citizen,2015-04-24,3,False,
True,Authenticity (Philosophy),Authenticity (Philosophy),sh85009785,TOPIC,http://id.loc.gov/authorities/sh85009785,Lay Assaying and the Scientific Citizen,2015-04-24,3,False,
True,"Jones, C. P. (Christopher Prestige), 1940-","Jones, C. P. (Christopher Prestige), 1940-",n93088925,PERSONAL_NAME,http://id.loc.gov/authorities/n93088925,Constantinos Simonidis and the Syntax of Forgery,2015-04-24,4,True,Christopher P. Jones
False,Forgery--History--19th Century,,,TOPIC,,Constantinos Simonidis and the Syntax of Forgery,2015-04-24,4,False,
True,Codex Sinaiticus (Biblical manuscript),Codex Sinaiticus (Biblical manuscript),n85077572,TOPIC,http://id.loc.gov/authorities/n85077572,Constantinos Simonidis and the Syntax of Forgery,2015-04-24,4,False,
True,"Simōnidēs, Kōnstantinos, approximately 1820-approximately 1867","Simōnidēs, Kōnstantinos, approximately 1820-approximately 1867",no2002044861,PERSONAL_NAME,http://id.loc.gov/authorities/no2002044861,Constantinos Simonidis and the Syntax of Forgery,2015-04-24,4,False,
True,"Wilding, Nick","Wilding, Nick",no2001091541,PERSONAL_NAME,http://id.loc.gov/authorities/no2001091541,Forging the Moon,2015-04-24,5,True,Nick Wilding
True,Art--Provenance,Art--Provenance,sh2001001474,TOPIC,http://id.loc.gov/authorities/sh2001001474,Forging the Moon,2015-04-24,5,False,
True,Etching,Etching,sh85045046,TOPIC,http://id.loc.gov/authorities/sh85045046,Forging the Moon,2015-04-24,5,False,
True,"Olszewski, Edward J., 1937-","Olszewski, Edward J., 1937-",n79147916,PERSONAL_NAME,http://id.loc.gov/authorities/n79147916,Presentation of Society Awards and Prizes,2015-04-24,6,False,
True,"Voskuhl, Adelheid","Voskuhl, Adelheid",no2011032283,PERSONAL_NAME,http://id.loc.gov/authorities/no2011032283,Presentation of Society Awards and Prizes,2015-04-24,6,False,
True,"Tank, David William, 1953-","Tank, David William, 1953-",n85824630,PERSONAL_NAME,http://id.loc.gov/authorities/n85824630,Presentation of Society Awards and Prizes,2015-04-24,6,False,
True,Biometry,Biometry,sh85014244,TOPIC,http://id.loc.gov/authorities/sh85014244,Soft Robots,2015-04-24,7,False,
False,Whitesides Research Group,,,CORPORATE_NAME,,Soft Robots,2015-04-24,7,False,
True,"Wright, Patricia C., 1944-","Wright, Patricia C., 1944-",n2002012445,PERSONAL_NAME,http://id.loc.gov/authorities/n2002012445,Madagascar: On the Edge of Survival,2015-04-25,1,True,Patricia C. Wright
True,Wildlife conservation--Africa,Wildlife conservation--Africa,sh2010118553,TOPIC,http://id.loc.gov/authorities/sh2010118553,Madagascar: On the Edge of Survival,2015-04-25,1,False,
False,Climatic changes--Madagascar,,,TOPIC,,Madagascar: On the Edge of Survival,2015-04-25,1,False,
True,Lemurs,Lemurs,sh85075968,TOPIC,http://id.loc.gov/authorities/sh85075968,Madagascar: On the Edge of Survival,2015-04-25,1,False,
True,Madagascar,Madagascar,n80087494,GEOGRAPHIC,http://id.loc.gov/authorities/n80087494,Madagascar: On the Edge of Survival,2015-04-25,1,False,
False,Migration--Mexico,,,TOPIC,,Bordering by Law,2015-04-25,2,False,
False,Migration--United States,Rural-urban migration--United States,sh2010111588,TOPIC,http://id.loc.gov/authorities/sh2010111588,Bordering by Law,2015-04-25,2,False,
True,Mexico--Boundaries--United States,Mexico--Boundaries--United States,sh85084541,TOPIC,http://id.loc.gov/authorities/sh85084541,Bordering by Law,2015-04-25,2,False,
True,Mexico--Boundaries--United States,Mexico--Boundaries--United States,sh85084541,TOPIC,http://id.loc.gov/authorities/sh85084541,The Mexico-U.S. Border in the American Imagination,2015-04-25,3,False,
True,United States--Boundaries--Mexico,United States--Boundaries--Mexico,sh85139917,TOPIC,http://id.loc.gov/authorities/sh85139917,Bordering by Law,2015-04-25,2,False,
True,United States--Boundaries--Mexico,United States--Boundaries--Mexico,sh85139917,TOPIC,http://id.loc.gov/authorities/sh85139917,The Mexico-U.S. Border in the American Imagination,2015-04-25,3,False,
True,"Massey, Douglas S.","Massey, Douglas S.",n86053179,PERSONAL_NAME,http://id.loc.gov/authorities/n86053179,The Mexico-U.S. Border in the American Imagination,2015-04-25,3,True,Douglas S. Massey
True,"Massey, Douglas S.","Massey, Douglas S.",n86053179,PERSONAL_NAME,http://id.loc.gov/authorities/n86053179,Admission of New Members,2017-11-09,1,False,
True,"Massey, Douglas S.","Massey, Douglas S.",n86053179,PERSONAL_NAME,http://id.loc.gov/authorities/n86053179,Presentation of Society Awards and Prizes,2017-11-10,5,False,
True,"Gordon, Linda","Gordon, Linda",n50035008,PERSONAL_NAME,http://id.loc.gov/authorities/n50035008,Admission of New Members,2015-11-12,1,False,
True,"Holdren, John P.","Holdren, John P.",n50033013,PERSONAL_NAME,http://id.loc.gov/authorities/n50033013,Admission of New Members,2015-11-12,1,False,
True,"Hudspeth, A. James","Hudspeth, A. James",n99800202,PERSONAL_NAME,http://id.loc.gov/authorities/n99800202,Admission of New Members,2015-11-12,1,False,
True,"Murnane, Margaret","Murnane, Margaret",n98064602,PERSONAL_NAME,http://id.loc.gov/authorities/n98064602,Admission of New Members,2015-11-12,1,False,
True,"Palmer, James E. (James Edward), 1960-","Palmer, James E. (James Edward), 1960-",n92044456,PERSONAL_NAME,http://id.loc.gov/authorities/n92044456,Admission of New Members,2015-11-12,1,False,
False,"Shenk, Thomas Eugene",,,PERSONAL_NAME,,Admission of New Members,2015-11-12,1,False,
True,"Reconstruction (U.S. history, 1865-1877)","Reconstruction (U.S. history, 1865-1877)",sh85111862,TOPIC,http://id.loc.gov/authorities/sh85111862,Introduction to The Past Unshackled: When Revolutions Go Backward,2015-11-12,2,False,
True,"Reconstruction (U.S. history, 1865-1877)","Reconstruction (U.S. history, 1865-1877)",sh85111862,TOPIC,http://id.loc.gov/authorities/sh85111862,“Invisible” Disabilities: Black Women in War and Freedom,2015-11-12,3,False,
True,"Reconstruction (U.S. history, 1865-1877)","Reconstruction (U.S. history, 1865-1877)",sh85111862,TOPIC,http://id.loc.gov/authorities/sh85111862,Legacies “Dis-remembered:” Re-Reading Moments of Emancipation,2015-11-12,4,False,
True,"Reconstruction (U.S. history, 1865-1877)","Reconstruction (U.S. history, 1865-1877)",sh85111862,TOPIC,http://id.loc.gov/authorities/sh85111862,Question and Answer Session with Thavolia Glymph and Thomas C. Holt,2015-11-12,5,False,
True,"Glymph, Thavolia","Glymph, Thavolia, 1951-",n84182449,PERSONAL_NAME,http://id.loc.gov/authorities/n84182449,“Invisible” Disabilities: Black Women in War and Freedom,2015-11-12,3,True,Thavolia Glymph
True,"Glymph, Thavolia","Glymph, Thavolia, 1951-",n84182449,PERSONAL_NAME,http://id.loc.gov/authorities/n84182449,Question and Answer Session with Thavolia Glymph and Thomas C. Holt,2015-11-12,5,True,Thavolia Glymph
False,Women--United States--History--19th century,,,TOPIC,,“Invisible” Disabilities: Black Women in War and Freedom,2015-11-12,3,False,
True,Environmental refugees,Environmental refugees,sh00006280,TOPIC,http://id.loc.gov/authorities/sh00006280,“Invisible” Disabilities: Black Women in War and Freedom,2015-11-12,3,False,
True,African Americans,African Americans,sh85001932,TOPIC,http://id.loc.gov/authorities/sh85001932,“Invisible” Disabilities: Black Women in War and Freedom,2015-11-12,3,False,
True,Abortion,Abortion,sh85000196,TOPIC,http://id.loc.gov/authorities/sh85000196,“Invisible” Disabilities: Black Women in War and Freedom,2015-11-12,3,False,
True,"Holt, Thomas C.","Holt, Thomas C. (Thomas Cleveland), 1942-",n90697498,PERSONAL_NAME,http://id.loc.gov/authorities/n90697498,Legacies “Dis-remembered:” Re-Reading Moments of Emancipation,2015-11-12,4,True,Thomas C. Holt
True,"Holt, Thomas C.","Holt, Thomas C. (Thomas Cleveland), 1942-",n90697498,PERSONAL_NAME,http://id.loc.gov/authorities/n90697498,Question and Answer Session with Thavolia Glymph and Thomas C. Holt,2015-11-12,5,True,Thomas C. Holt
True,Civil rights,Civil rights,sh85026371,TOPIC,http://id.loc.gov/authorities/sh85026371,Legacies “Dis-remembered:” Re-Reading Moments of Emancipation,2015-11-12,4,False,
True,"Tattersall, Ian","Tattersall, Ian",n50000465,PERSONAL_NAME,http://id.loc.gov/authorities/n50000465,A Context for the Emergence of Modern Human Cognition,2015-11-12,6,True,Ian Tattersall
True,Cognition,Cognition,sh85027742,TOPIC,http://id.loc.gov/authorities/sh85027742,A Context for the Emergence of Modern Human Cognition,2015-11-12,6,False,
True,"Gordon, Jeffrey I.","Gordon, Jeffrey I.",no2008170463,PERSONAL_NAME,http://id.loc.gov/authorities/no2008170463,Admission of New Members,2015-11-13,1,False,
True,"Kern, Martin","Kern, Martin",n95054612,PERSONAL_NAME,http://id.loc.gov/authorities/n95054612,Admission of New Members,2015-11-13,1,False,
True,"Kern, Martin","Kern, Martin",n95054612,PERSONAL_NAME,http://id.loc.gov/authorities/n95054612,A New Past: Ancient Chinese Manuscripts,2017-04-29,4,True,Martin Kern
True,"Lepore, Jill, 1966-","Lepore, Jill, 1966-",n97022622,PERSONAL_NAME,http://id.loc.gov/authorities/n97022622,Admission of New Members,2015-11-13,1,False,
True,"Lepore, Jill, 1966-","Lepore, Jill, 1966-",n97022622,PERSONAL_NAME,http://id.loc.gov/authorities/n97022622,Asymmetry in the Archives,2015-11-13,3,True,Jill Lepore
True,"Liu, Jianguo","Liu, Jianguo",n84020954,PERSONAL_NAME,http://id.loc.gov/authorities/n84020954,Admission of New Members,2015-11-13,1,False,
True,"Hudson, Peter","Hudson, Peter",nr88010238,PERSONAL_NAME,http://id.loc.gov/authorities/nr88010238,The Ups and Downs of Animal Abundance: Why Do Some Species Exhibit Population Cycles?,2015-11-13,2,True,Peter Hudson
True,Animals,Animals,sh85005249,TOPIC,http://id.loc.gov/authorities/sh85005249,The Ups and Downs of Animal Abundance: Why Do Some Species Exhibit Population Cycles?,2015-11-13,2,False,
True,Population data,"Ethnocultural data base materials. Series II, Population data",n84702038,TOPIC,http://id.loc.gov/authorities/n84702038,The Ups and Downs of Animal Abundance: Why Do Some Species Exhibit Population Cycles?,2015-11-13,2,False,
True,Documentation,Documentation,sh85038731,TOPIC,http://id.loc.gov/authorities/sh85038731,Asymmetry in the Archives,2015-11-13,3,False,
True,Public records--Management,Public records--Management,sh99012946,TOPIC,http://id.loc.gov/authorities/sh99012946,Asymmetry in the Archives,2015-11-13,3,False,
False,Medical schools--History,,,TOPIC,,250 Years of America’s First Medical School: An Unexpurgated History,2015-11-13,4,False,
True,University of Pennsylvania. School of Medicine,University of Pennsylvania. School of Medicine,n79066161,CORPORATE_NAME,http://id.loc.gov/authorities/n79066161,250 Years of America’s First Medical School: An Unexpurgated History,2015-11-13,4,False,
True,"Kaye, Joel, 1946-","Kaye, Joel, 1946-",n97024196,PERSONAL_NAME,http://id.loc.gov/authorities/n97024196,Presentation of Society Awards and Prizes,2015-11-13,5,False,
True,"Gossett, Suzanne","Gossett, Suzanne",n80092072,PERSONAL_NAME,http://id.loc.gov/authorities/n80092072,Shakespeare from Page to Stage,2015-11-13,6,True,Suzanne Gossett
True,"Gossett, Suzanne","Gossett, Suzanne",n80092072,PERSONAL_NAME,http://id.loc.gov/authorities/n80092072,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,True,Suzanne Gossett
True,"Packer, Tina, 1938-","Packer, Tina, 1938-",n85011091,PERSONAL_NAME,http://id.loc.gov/authorities/n85011091,Shakespeare from Page to Stage,2015-11-13,6,True,Tina Packer
True,"Packer, Tina, 1938-","Packer, Tina, 1938-",n85011091,PERSONAL_NAME,http://id.loc.gov/authorities/n85011091,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,True,Tina Packer
True,"English drama--Early modern and Elizabethan, 1500-1600","English drama--Early modern and Elizabethan, 1500-1600",sh85043340,TOPIC,http://id.loc.gov/authorities/sh85043340,Shakespeare from Page to Stage,2015-11-13,6,False,
True,"English drama--Early modern and Elizabethan, 1500-1600","English drama--Early modern and Elizabethan, 1500-1600",sh85043340,TOPIC,http://id.loc.gov/authorities/sh85043340,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,False,
True,"English drama--Early modern and Elizabethan, 1500-1600","English drama--Early modern and Elizabethan, 1500-1600",sh85043340,TOPIC,http://id.loc.gov/authorities/sh85043340,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,False,
True,England,England,n82068148,GEOGRAPHIC,http://id.loc.gov/authorities/n82068148,Shakespeare from Page to Stage,2015-11-13,6,False,
True,England,England,n82068148,GEOGRAPHIC,http://id.loc.gov/authorities/n82068148,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,False,
True,England,England,n82068148,GEOGRAPHIC,http://id.loc.gov/authorities/n82068148,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,False,
True,"Shakespeare, William, 1564-1616","Shakespeare, William, 1564-1616",n78095332,PERSONAL_NAME,http://id.loc.gov/authorities/n78095332,Shakespeare from Page to Stage,2015-11-13,6,False,
True,"Shakespeare, William, 1564-1616","Shakespeare, William, 1564-1616",n78095332,PERSONAL_NAME,http://id.loc.gov/authorities/n78095332,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,False,
True,"Shakespeare, William, 1564-1616","Shakespeare, William, 1564-1616",n78095332,PERSONAL_NAME,http://id.loc.gov/authorities/n78095332,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,False,
True,"Gore, Nigel","Gore, Nigel",no2010194748,PERSONAL_NAME,http://id.loc.gov/authorities/no2010194748,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,False,
True,"Gore, Nigel","Gore, Nigel",no2010194748,PERSONAL_NAME,http://id.loc.gov/authorities/no2010194748,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,True,Nigel Gore
True,"Gore, Nigel","Gore, Nigel",no2010194748,PERSONAL_NAME,http://id.loc.gov/authorities/no2010194748,Question and Answer Session with Suzanne Gossett and Tina Packer,2015-11-13,7,False,
True,Nuclear energy,Nuclear energy,sh85092958,TOPIC,http://id.loc.gov/authorities/sh85092958,The Iran Nuclear Deal,2015-11-13,8,False,
True,Iran--Foreign relations--United States,Iran--Foreign relations--United States,sh85067894,TOPIC,http://id.loc.gov/authorities/sh85067894,The Iran Nuclear Deal,2015-11-13,8,False,
True,United States--Foreign relations--Iran,United States--Foreign relations--Iran,sh85140112,TOPIC,http://id.loc.gov/authorities/sh85140112,The Iran Nuclear Deal,2015-11-13,8,False,
True,Iran,Iran,n79039880,GEOGRAPHIC,http://id.loc.gov/authorities/n79039880,The Iran Nuclear Deal,2015-11-13,8,False,
True,"Razzaghe Ashrafi, Babak, 1964-","Razzaghe Ashrafi, Babak, 1964-",no2004023901,PERSONAL_NAME,http://id.loc.gov/authorities/no2004023901,Admission of New Members,2015-11-14,1,False,
False,"Chory, Joanne",,,PERSONAL_NAME,,Admission of New Members,2015-11-14,1,False,
False,"Haselkorn, Robert",,,PERSONAL_NAME,,Admission of New Members,2015-11-14,1,False,
True,"Mermin, N. David","Mermin, N. David",n88603883,PERSONAL_NAME,http://id.loc.gov/authorities/n88603883,Admission of New Members,2015-11-14,1,False,
True,Coronal mass ejections,Coronal mass ejections,sh2001010296,TOPIC,http://id.loc.gov/authorities/sh2001010296,A Perfect Solar Storm,2015-11-14,2,False,
True,Coronal mass ejections,Coronal mass ejections,sh2001010296,TOPIC,http://id.loc.gov/authorities/sh2001010296,Everyday Solar Storms …. and Their Everyday Impacts,2015-11-14,4,False,
True,Sun--Corona,Sun--Corona,sh85130465,TOPIC,http://id.loc.gov/authorities/sh85130465,A Perfect Solar Storm,2015-11-14,2,False,
True,Sun--Corona,Sun--Corona,sh85130465,TOPIC,http://id.loc.gov/authorities/sh85130465,The Carrington Event of 1859,2015-11-14,3,False,
True,Sun--Corona,Sun--Corona,sh85130465,TOPIC,http://id.loc.gov/authorities/sh85130465,Everyday Solar Storms …. and Their Everyday Impacts,2015-11-14,4,False,
True,"Giegengack, Robert","Giegengack, Robert Francis, 1938-",no2008100022,PERSONAL_NAME,http://id.loc.gov/authorities/no2008100022,The Carrington Event of 1859,2015-11-14,3,True,Robert Giegengack
False,Geomagnetism--History--19th Century,,,TOPIC,,The Carrington Event of 1859,2015-11-14,3,False,
True,"Carrington, Richard Christopher, 1826-1875","Carrington, Richard Christopher, 1826-1875",n86867046,PERSONAL_NAME,http://id.loc.gov/authorities/n86867046,The Carrington Event of 1859,2015-11-14,3,False,
True,Solar magnetic fields,Solar magnetic fields,sh85124525,TOPIC,http://id.loc.gov/authorities/sh85124525,Everyday Solar Storms …. and Their Everyday Impacts,2015-11-14,4,False,
True,Weather--Effect of solar activity on,Weather--Effect of solar activity on,sh97006862,TOPIC,http://id.loc.gov/authorities/sh97006862,Everyday Solar Storms …. and Their Everyday Impacts,2015-11-14,4,False,
True,Well-being,Well-being,n82071223,TOPIC,http://id.loc.gov/authorities/n82071223,Can the Economics of Happiness Cheer Up the Dismal Science?,2015-11-14,5,False,
False,Consumption (Economics)--Environmental aspects,,,TOPIC,,Can the Economics of Happiness Cheer Up the Dismal Science?,2015-11-14,5,False,
False,Epigenetics--Russia (Federation),,,TOPIC,,Lysenko’s Ghost: Epigenetics and Russia,2015-11-14,6,False,
True,"Lysenko, Trofim, 1898-1976","Lysenko, Trofim, 1898-1976",n50043097,PERSONAL_NAME,http://id.loc.gov/authorities/n50043097,Lysenko’s Ghost: Epigenetics and Russia,2015-11-14,6,False,
True,Neurology,Neurology,sh85091139,TOPIC,http://id.loc.gov/authorities/sh85091139,The Search for Signatures of Consciousness in the Human Brain,2016-04-28,1,False,
True,Consciousness,Consciousness,sh85031235,TOPIC,http://id.loc.gov/authorities/sh85031235,The Search for Signatures of Consciousness in the Human Brain,2016-04-28,1,False,
True,Consciousness,Consciousness,sh85031235,TOPIC,http://id.loc.gov/authorities/sh85031235,Understanding Human Consciousness Through the Lens of Recovery from Coma,2016-04-28,2,False,
True,Cognitive neuroscience,Cognitive neuroscience,sh91005166,TOPIC,http://id.loc.gov/authorities/sh91005166,The Search for Signatures of Consciousness in the Human Brain,2016-04-28,1,False,
True,"Schiff, Nicholas D.","Schiff, Nicholas D.",n2009180321,PERSONAL_NAME,http://id.loc.gov/authorities/n2009180321,Understanding Human Consciousness Through the Lens of Recovery from Coma,2016-04-28,2,True,Nicholas D. Schiff
True,Coma,Coma,sh85028781,TOPIC,http://id.loc.gov/authorities/sh85028781,Understanding Human Consciousness Through the Lens of Recovery from Coma,2016-04-28,2,False,
True,Brain--Wounds and injuries,Brain--Wounds and injuries,sh85016354,TOPIC,http://id.loc.gov/authorities/sh85016354,Understanding Human Consciousness Through the Lens of Recovery from Coma,2016-04-28,2,False,
True,"Woodward, Amanda","Woodward, Amanda",n2008005973,PERSONAL_NAME,http://id.loc.gov/authorities/n2008005973,Consciousness and the Infant Mind,2016-04-28,3,True,Amanda Woodward
True,"Knowledge, Theory of, in children","Knowledge, Theory of, in children",sh88001233,TOPIC,http://id.loc.gov/authorities/sh88001233,Consciousness and the Infant Mind,2016-04-28,3,False,
True,Developmental psychology,Developmental psychology,sh85037359,TOPIC,http://id.loc.gov/authorities/sh85037359,Consciousness and the Infant Mind,2016-04-28,3,False,
True,"Gross, David","Gross, David",n97110043,PERSONAL_NAME,http://id.loc.gov/authorities/n97110043,Einstein’s Legacy,2016-04-29,1,True,David Gross
False,Symmetry (Physics)--History,,,TOPIC,,Einstein’s Legacy,2016-04-29,1,False,
True,Relativity,Relativity,sh85112496,TOPIC,http://id.loc.gov/authorities/sh85112496,Einstein’s Legacy,2016-04-29,1,False,
True,Physics,Physics,sh85101653,TOPIC,http://id.loc.gov/authorities/sh85101653,Einstein’s Legacy,2016-04-29,1,False,
True,Physics,Physics,sh85101653,TOPIC,http://id.loc.gov/authorities/sh85101653,Networks Thinking Themselves,2019-11-09,2,False,
False,"Will, Clifford",,21510824,PERSONAL_NAME,http://id.loc.gov/authorities/21510824,Did Einstein Get it Right? A Centennial Assessment,2016-04-29,2,True,Clifford Will
True,Physics--History--20th century,Physics--History--20th century,sh2008109329,TOPIC,http://id.loc.gov/authorities/sh2008109329,Did Einstein Get it Right? A Centennial Assessment,2016-04-29,2,False,
